Information Under Heading,Block,,Jawhar,Vikramgad,Wada,Junnar,Mokhada,Palghar,Sangamner,Akole,Jhadol,Aaspur,Kusalgarh,Bagidora,Talwara-Banswara,Kishanganj,Baran,Antah,Pratapgarh,Begun,Mandalgarh,Mandal,Gogunda,Kumbhalgarh,Pati,Niwali,Barwani,Rajpur,Sendhwa,Zhirniya,Pandhana,Khalwa,Bichiya,Mandla,Ghughri,Tirla,Nalcha,Dhar,Sardarpur,Kukshi,Ranapur,Jhabua,Meghnagar,Thandla,Rama,Burhar,Kotma,Sohagpur,Gohparu,Badnawar,Petlawad,Chicholi,Betul,Athner,Shahpur,Ghoda Dongri,Kundra,Jeypore,Bariguma,Kotapad,Baipariguda,Nabarangpur,Papadahandi,Kosagumda,Bandhugaon,Dasmantpur,Koraput,Lamtaput,Laxmipur,Nandapur,Narayanpatna,Potangi,Semiliguda,Sunabeda NAC,Mawai,Bijadandi,Narayanganj,Niwas,Mohgaon,Beohari,Jaisinghnagar,Bhainsdehi,Bhimpur,Multai,Amla,Prabhat Pattan,Choti Sarvan,Ghatol,Pipalkhoont,Garhi,Surgana,Trimbak,Peint,Igatpuri,Dabugam,Nandahandi,Tentulikhunti,Jharigam,Umerkote,Boriguma
Contribution to local Economy : Employment & Income Generated,Assembler 23,Gender,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 23,Age,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 23,Qualification,10th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 24,Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mr. Kailash Mori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 24,Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 24,Age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 24,Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 25,Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Umesh Barman Rambhapur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 25,Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 25,Age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 25,Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 26,Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 26,Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 26,Age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 26,Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 27,Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 27,Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 27,Age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 27,Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 28,Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 28,Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 28,Age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 28,Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 28,Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 28,Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 28,Age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 28,Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 29,Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 29,Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 29,Age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 29,Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 30,Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 30,Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 30,Age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Assembler 30,Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 1,Name,Mr. Mangesh Khirari,Mr. Chotu Jagannath Bhadange,Mr. Pandharinath Dilip Kanoja,,Mr. Suresh Shankar Gare,Mr. Kiran Ladkya Bhoir ,Mr. Aanasaheb Karbhari Dongare,Mr. Ganesh Sharawana Bhangare,,,,,,,,,,,,,,,Mr. Arun Arya  ,Mr. Anil Jamre,Mr. Sunil Jat,,,Mr. Hukumchand Jadhav,,Mr. Anil Kajle,Mr. Chatur Das ,Mr. Chemat Nanda,Mr. Sundar Lal,Mr. Gorishankar Choudhari,Mr. Naharsingh Mohare,Mr. Ravindra Chouhan,Mr. Ramprashad Chouhan,Mr. Shriram Dodwa,,Mr. Mohansing Damor,Mr. Mukesh Khaped,Mr. Dinesh Medha,Mr. Prakash Gehlot,,,,,,Mr. Ravindra PAtidar,Mr. Satish Marshkole,Miss. Sheela Geed ,Mr. Baban Chdokar ,Mr. Dharam Vir Kajle,Mr. Rajesh Kodope,,NUPENDRA NAG,,,,,,,,,Rashmiranjan Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 1,Gender,Male,Male,Male,,Male,Male,Male,Male,,,,,,,,,,,,,,,Male,Male,Male,,,Male,,Male,Male,Male,Male,Male,Male,Male,Male,Male,,Male,Male,Male,Male,,,,,,Male,Male,Female,Male,Male,Male,,Male,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 1,Age,32,31,24,,42,36,36,23,,,,,,,,,,,,,,,NA,NA,NA,,,32,,NA,NA,NA,NA,24,25,27,24,NA,,NA,NA,NA,NA,,,,,,32,26,25,48,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 1,Qualification,B.A.,B.A.,D.Ed.,,NA,9th,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,,NA,,NA,NA,NA,NA,12th,12th,BA,BE,NA,,NA,NA,NA,NA,,,,,,BA,BSC,10th,12th,12th,BA,,10,,,,,,,,,Diploma+2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 2,Name,Mr. Pankaj Ganpat Mahale,Mr. Nilesh Ramchandra Jadhav,Mr. Ankush Ramesh Khanjode,,Mr. Ganesh Dhaklu Wangad,Mr. Dilip Naikya Kolekar,Mr. Ajay ANton Shelke,Mr. Sakharam Govind Bhangare,,,,,,,,,,,,,,,Mr. Bhakiram Dudwe,Mr. Dinesh Barde,Mr. Deepak Malviya,,,Mr. Dumsingh Chouhan,,Mr. Kanaihyalal,Mr. Leelaram,Mrs. Jamna Nanda,Mr. Pawan,Mr. Ramdev Patel,Mr. Karan Girwar,Mr. Rohit Parmar,Mr. Madan,Mr. Rakesh Alawa,,Mr. Anil  Gundiya,Mr. Thavar Singh,Mr. Narendra Bariya,Mr. Ramesh Bamaniya,,,,,,Mr. Jai Patidar,Mr. Rambhau Viskrama ,Miss. Diksha Kawadkar,Mr. Narayan Mokode,Mr. Raju Naule,Mr. Lakhan Salame,,PADMAN JANI,,,,,,,,,S.Devika Rani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 2,Gender,Male,Male,Male,,Male,Male,Male,Male,,,,,,,,,,,,,,,Male,Male,Male,,,Male,,Male,Male,Female,Male,Male,Male,Male,Male,Male,,Male,Male,Male,Male,,,,,,Male,Male,Female,Male,Male,Male,,Male,,,,,,,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 2,Age,28,28,26,,40,26,30,22,,,,,,,,,,,,,,,NA,NA,NA,,,26,,NA,NA,NA,NA,28,24,23,23,NA,,Na,AN,NA,NA,,,,,,33,35,20,35,30,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 2,Qualification,12th,8th,D.Ed,,NA,8th,BA,NA,,,,,,,,,,,,,,,NA,NA,NA,,,NA,,NA,NA,NA,NA,12th,BSC,M.com,10,NA,,NA,NA,NA,NA,,,,,,BA,12th,B.Sc,12th,10th,BA,,9,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 3,Name,Mr. Ananta Kaluram Gavandha,Mr. Namdeo Kashinath Bhurkut,Mr. Parehs Pundalik Sonawane,,,Mr. Krishna Vikas Guruda,Mr. Subhash Fatange,Mr. Arvind Rajanikant Bhangare,,,,,,,,,,,,,,,Mr. Bhakshya Jamre,Mr. Diesh Chouhan,Mr. Dinesh Chouhan,,,Mr. Kamal Gangawal,,Mr. Lakhan Gautam,Mr. Hari Patel,Mr. Harpal,Mr. Gulab Vikram,Mr. Sunil Patel,Mr. Mithun Maldiv,Mr. Rahul Jat,Mr. Vinod Chouhan,Mr. Dilip Chouhan,,Mr. Sarfaraz Khan,Mr. Gulab Singh ,Mr. Shau Muniya,Mr. Manoj Patidar,,,,,,Mr. Ujjawal Trivedi,Mr. Ganesh Uike,Mr. Munshi Arse,Mr. Ramkishor,Mr. Amarlal Dhurve,Mr. Shunil Tundam,,GOPASUNDAR PAIK,,,,,,,,,Santosh Kumar Gouda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 3,Gender,Male,Male,Male,,,Male,Male,Male,,,,,,,,,,,,,,,Male,Male,Male,,,Male,,Male,Male,Male,Male,Male,Male,Male,Male,Male,,Male,Male,Male,Male,,,,,,Male,Male,Male,Male,Male,Male,,Male,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 3,Age,42,28,27,,,32,41,24,,,,,,,,,,,,,,,NA,NA,NA,,,25,,NA,NA,NA,NA,24,26,26,23,NA,,NA,NA,NA,NA,,,,,,30,24,28,30,22,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 3,Qualification,NA,SSC,HSC,,,12th,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,,NA,,NA,NA,NA,NA,B.com,BA,M.com,10,NA,,Na,NA,NA,NA,,,,,,BA,BSC,10th,10th,12th,12th,,2+,,,,,,,,,Diploma+2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 4,Name,Mr. Ramesh Shankar Bhoye,Mr. Dinkar Shantaram Gond,Mr. Vishal Vilas Bhoir,,,Mr. Yogesh Dhotre,Mr. Pravin Ankush Ghule,Mr. Aanasabeh Karbhari Dongare,,,,,,,,,,,,,,,Mr. Gildar Nigwal,Mr. Dinesh Kharte,Mr. Love Khede,,,Mr. Anil Gangawal,,Mr. Maniram Suchar,Mr. Rajendra,Mr. Anil Sukla,Mr. Mohan,Mr. Subhash,Mr. Bilman Dawar,Mr. Ashish Meena,MR. Manoj Chouhan,Mr. Laxman Kannoj,,Mr. Dhusingh Bhuriya,Mr. Mansingh Solanki,Mr. Ramesh Meda,Mr. Prem Sunar,,,,,,Mr. Radheshyam Patidar,Mr. Ramkumar Uike,Mrs. Monika Adlak,Mr. Anil Gujre,Mr. Shivkumar Uike,Mr. Umesh Tandekar,,GOPINATH MUDULI,,,,,,,,,Satyajeet Mohanty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 4,Gender,Male,Male,Male,,,Male,Male,Male,,,,,,,,,,,,,,,Male,Male,Male,,,Male,,Male,Male,Male,Male,Male,Male,Male,Male,Male,,Male,Male,Male,Male,,,,,,Male,Male,Female,Male,Male,Male,,Male,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 4,Age,42,27,22,,,21,24,30,,,,,,,,,,,,,,,NA,NA,NA,,,22,,NA,NA,NA,NA,24,23,24,24,NA,,NA,NA,NA,NA,,,,,,45,25,33,50,26,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 4,Qualification,NA,B.A.,SYBA,,,S.Y.B.A,12th,NA,,,,,,,,,,,,,,,NA,NA,NA,,,NA,,NA,NA,NA,NA,BE,12th,B.com,12th,NA,,NA,NA,NA,NA,,,,,,HSc,12th,"MSW,MA",12th,BA,BA,,9,,,,,,,,,15/B.Com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 5,Name,Mr. Sanjay Bhoye,,,,,,,Mr. Ajay Anton Shelke,,,,,,,,,,,,,,,Mr. Jagansingh Solanki,Mr. Manish Patidar,Mr. Anil Jamre,,,Mr. Sandip Gupta,,Mr. Shivprasad Yadav,Mr. Manish Rajpoot,Mrs.Aanjulata ,Mr. Kanhaiya,Mr. Vikas Jat,Mr. Haresingh Malivad,Mr. Satish Patel,MR.Nishan Daaman,Mr. Kamal Jamod,,Mr. Ramesh Khaped Bhamrda,Mr. Arvind Katroliya,Mr. Onkar Ganava,Mr. Raju Damor,,,,,,Mr. Ishwar Patidar,Mr. Mastram Kawde,Mr. Sanjay Gawande,Mr. Uttam Kanate,Mr. Mukesh Ahake,Mr. Sanjay Barkede,,JYOTI PANDA,,,,,,,,,Sibnath Nayak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 5,Gender,Male,,,,,,,Male,,,,,,,,,,,,,,,Male,Male,Male,,,Male,,Male,Male,Female,Male,Male,Male,Male,Male,Male,,Male,Male,Male,Male,,,,,,Male,Male,Male,Male,Male,Male,,Female,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 5,Age,35,,,,,,,28,,,,,,,,,,,,,,,NA,NA,NA,,,29,,NA,NA,NA,NA,24,19,24,28,Na,,NA,NA,NA,NA,,,,,,37,26,50,40,30,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 5,Qualification,NA,,,,,,,NA,,,,,,,,,,,,,,,NA,NA,NA,,,NA,,NA,NA,NA,NA,BA,BA,"Bsc,Ag",12th,NA,,NA,NA,NA,NA,,,,,,BA,BA,NA,8th,NA,12th,,2+,,,,,,,,,BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 6,Name,Mr. Sitaram Patil,,,,,,,,,,,,,,,,,,,,,,Mr. Jugsing Alawe,Mr. Virendra Dawar,Mr. Virendra Dawar,,,Mr. Sitaram waskle,,Mr. Suraj Silale,Mr. Ajay Yadav,Mr. Narayan,Mr. Chandrabhan,Mr. Vikas Jat,Mr. Balram Ginava,Mr. Ajay Jat,Mr. Bhupendra Sharma,Mr. Babalu Mali,,Mr. Ravindra Htila,Mr. Gula Parmar,Mr. Mahesh Verma,Mr. Bhamarsingh ,,,,,,Mr. Gopal Patidar,Mr. Jay Malviya,Mr. Ramkishor Kachare,Mr. Indradev Kawadkar,Mrs. Asmita Shende,Mr. BAlram Akodiya,,SUSHANT SINGARBI,,,,,,,,,Rabinson Guntha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 6,Gender,Male,,,,,,,,,,,,,,,,,,,,,,Male,Male,Male,,,Male,,Male,Male,Male,Male,Male,Male,Male,Male,Male,,Male,Male,Male,Male,,,,,,Male,Male,Male,Male,Female,Male,,Male,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 6,Age,42,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,37,,NA,NA,NA,NA,24,27,22,24,NA,,NA,NA,NA,NA,,,,,,41,37,29,48,32,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 6,Qualification,NA,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,NA,,NA,NA,NA,NA,BA,12th,BA,B.com,NA,,NA,NA,NA,NA,,,,,,12th,BA,BA,"MSW,MA",9th,10th,,2+,,,,,,,,,Bcom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 7,Name,,,,,,,,,,,,,,,,,,,,,,,Mr. Love Khede,,,,,Mr. Nepal Waskle,,Mr. Abhisek Verma,Mr. Santosh Padwar,Mr. Nilesh ,Mr. Yashpal,,Mr. Laxman,Mr. Mukesh Mandloi,Mr. Akshay Chouhan,Mr. Madhav Baghel,,Mr. Bhura Makwana,Mr. Bhagwan Parmar,Mr. Raunak Nalwaya,Mr. Lakhan  Patidar,,,,,,Mr. Rajendra Patidar,Mr. Deepak Pawar,Mr. Manoj Adlak,Mr. Rupesh Sakre,Miss. Puja Sahu,Mr. Rajesh Akodiya,,,,,,,,,,,Rudra Narayan Gouda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 7,Gender,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Male,,Male,Male,Male,Male,,Male,Male,Male,Male,,Male,Male,Male,Male,,,,,,Male,Male,Male,Male,Male,Male,,,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 7,Age,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,28,21,NA,NA,NA,,23,23,24,NA,,NA,NA,NA,NA,,,,,,43,30,34,25,22,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 7,Qualification,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,BA,NA,NA,NA,,BA,10th,BE,NA,,NA,NA,NA,NA,,,,,,BA,12th,10th,BSC,MSW,12th,,,,,,,,,,,Diploma+2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 8,Name,,,,,,,,,,,,,,,,,,,,,,,Mr. Mohansingh Saste,,,,,Mr. Ikbal Mubarak,,Mr. Deeraj Saini,Mr. Banti Namdev,Mrs. Laxmi,Mr. Ashish,,Mr. Laxman,,Mr. Jeevan Choudari,Mr. Ramesh Rawat,,Mr. Ramesh Bhabar,Mr. Dinesh Meda,Mr. Pankaj Dodiyar,Mr. veersingh Bhabar,,,,,,Mr. Balram Patidar,,Miss. Shali Adlak,MR. Shashikant Chadokar,Mr. Rajkumar Agnihotari,,,,,,,,,,,,Lingaraj Sabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 8,Gender,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Male,,Male ,Male,Female,Male,,Male,,Male,Male,,Male,Male,Male,Male,,,,,,Male,,Female,Male,Male,,,,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 8,Age,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,29,,22,NA,NA,NA,,26,,24,NA,,NA,NA,NA,NA,,,,,,21,,20,27,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 8,Qualification,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,BA,NA,NA,NA,,12th,,BA,NA,,NA,NA,NA,NA,,,,,,HSC,,B.SC,MSW,8th,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 9,Name,,,,,,,,,,,,,,,,,,,,,,,Mr. Ramesh Jamre,,,,,Mr. Gildar alawe,,Mr. JAyendra Singh,Mr. Krishnkant Yadav,Mr. Vivek Sahu,Mr. Rituraj,,Mr. Rahul,,Mr. Vishanu,Mr. Sajjan Tagore,,Mr. Indersingh Amliyar,Mr. Narendra BAriya,,MR. Anna Gundiya,,,,,,Mr. Mansing  Pargi,,Miss. Pratibha Adlak,Mr. Chandrakishor Dawane,Mr. Ashish Shahu ,,,,,,,,,,,,Sabita Guntha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contribution to local Economy : Employment & Income Generated,Distributor 9,Gender,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,Male,,Male,Male,Male,Male,,Male,,Male,Male,,Male,Male,,Male,,,,,,Male,,Female,Male,Male,,,,,,,,,,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
